Time,Trace_1
0,0
0.0001,-0.014709072356313573
0.0002,-0.014053344036770285
0.00030000000000000003,-0.013792229062360752
0.0004,-0.013703038337099805
0.0005,-0.013648547495332702
0.0006000000000000001,-0.013549829692431698
0.0007,-0.013366610563575387
0.0008,-0.013083884832562056
0.0009000000000000001,-0.01270279667097476
0.001,-0.012234276025519755
0.0011,-0.011694508570137842
0.0012000000000000001,-0.01110172339445185
0.0013000000000000002,-0.010473996830263465
0.0014,-0.009827860901357087
0.0015,-0.009177540273602874
0.0016,-0.008534652749778143
0.0017000000000000001,-0.007908227628647862
0.0018000000000000002,-0.0073049213463768125
0.0019,-0.006729332646089119
0.002,-0.006184353995199751
0.0021000000000000003,-0.005671514247568477
0.0022,-0.005191287608113346
0.0023,-0.004743362482394218
0.0024000000000000002,-0.004326860271215449
0.0025,-0.003940513286290769
0.0026000000000000003,-0.0035828032978414367
0.0027,-0.003252066866943866
0.0028,-0.0029465753520241237
0.0029000000000000002,-0.002664591875945364
0.003,-0.0024044115747988747
0.0031000000000000003,-0.002164391459649425
0.0032,-0.0019429662441628934
0.0033,-0.001738661087763541
0.0034000000000000002,-0.0015500957825639648
0.0035,-0.0013759866753794976
0.0036000000000000003,-0.0012151456435152619
0.0037,-0.001066476912213491
0.0038,-0.0009289728055785426
0.0039000000000000003,-0.0008017092569149886
0.004,-0.0006838392019491388
0.0041,-0.0005745889782106746
0.004200000000000001,-0.0004732509036773085
0.0043,-0.00037917920999413346
0.0044,-0.00029178499770247783
0.0045000000000000005,-0.00021053082000206528
0.0046,-0.00013492632049790312
0.0047,-0.00006452412501011213
0.0048000000000000004,0.0000010835056172949172
0.0049,0.00006226865223236855
0.005,0.00011937097247836725
0.0051,0.00017270064397345957
0.005200000000000001,0.00022254129977193192
0.0053,0.0002691519119637743
0.0054,0.0003127692486410732
0.0055000000000000005,0.00035360999176421476
0.0056,0.00039187256991608284
0.0057,0.00042773901025863195
0.0058000000000000005,0.0004613766704642031
0.0059,0.000492938279397502
0.006,0.000522564144749022
0.0061,0.0005503840292113779
0.006200000000000001,0.0005765168478899751
0.0063,0.0006010715079993366
0.0064,0.0006241494381214655
0.006500000000000001,0.0006458435012924661
0.0066,0.0006662390642861508
0.0067,0.0006854161346292114
0.0068000000000000005,0.0007034472936994059
0.006900000000000001,0.00072040071520137
0.007,0.0007363390863102715
0.0071,0.0007513202284810299
0.007200000000000001,0.0007653986861620617
0.0073,0.000778623771313779
0.0074,0.0007910427004602038
0.007500000000000001,0.0008026979086553859
0.0076,0.0008136303813547144
0.0077,0.0008238767353202131
0.0078000000000000005,0.0008334726490021386
0.0079,0.0008424498122431941
0.008,0.0008508393690634331
0.0081,0.0008586688303298544
0.0082,0.0008659654505116133
0.0083,0.0008727531892061745
0.008400000000000001,0.0008790559501212702
0.0085,0.0008848946692699949
0.0086,0.000890290350680884
0.008700000000000001,0.000895261351399104
0.0088,0.0008998261544198639
0.0089,0.0009040010598147318
0.009000000000000001,0.0009078019788587085
0.0091,0.0009112437798161543
0.0092,0.0009143399264192831
0.009300000000000001,0.0009171042342771131
0.0094,0.0009195481418115265
0.0095,0.0009216840379347001
0.009600000000000001,0.0009235220005023454
0.0097,0.000925073017260506
0.0098,0.0009263461392172974
0.0099,0.0009273509154240917
0.01,0.0009280958479896099
0.010100000000000001,0.0009285886522249178
0.0102,0.0009288377757407461
0.0103,0.0009288495087895018
0.010400000000000001,0.0009286315144456923
0.0105,0.0009281893669864959
0.0106,0.0009275298843511085
0.010700000000000001,0.0009266582346333646
0.0108,0.0009255800763570567
0.0109,0.0009243006503770215
0.011000000000000001,0.0009228241720882632
0.0111,0.000921156179351806
0.0112,0.00091929991210429
0.011300000000000001,0.0009172603464430655
0.0114,0.0009150404013089793
0.0115,0.0009126445146737529
0.011600000000000001,0.0009100754477906922
0.0117,0.0009073367962440037
0.0118,0.0009044315587992938
0.0119,0.0009013621944158343
0.012,0.0008981321716957911
0.012100000000000001,0.0008947430428046205
0.0122,0.0008911983062825841
0.0123,0.0008874990905262992
0.012400000000000001,0.0008836485768734944
0.0125,0.0008796477264184044
0.0126,0.0008754994253601642
0.012700000000000001,0.0008712044727951222
0.0128,0.000866765491890853
0.0129,0.0008621831971386047
0.013000000000000001,0.0008574598127625274
0.0131,0.0008525961378698422
0.0132,0.0008475939154055808
0.013300000000000001,0.0008424540746495455
0.0134,0.0008371779929936485
0.0135,0.0008317666360802958
0.013600000000000001,0.000826221146711953
0.0137,0.0008205424246562772
0.013800000000000002,0.0008147315212248133
0.013900000000000001,0.0008087891574019858
0.014,0.0008027164473862628
0.014100000000000001,0.0007965138088754528
0.0142,0.0007901825845892262
0.0143,0.0007837227523769065
0.014400000000000001,0.0007771360606590734
0.0145,0.0007704220596099508
0.0146,0.0007635826932557842
0.014700000000000001,0.0007566172900034573
0.0148,0.000749527933296878
0.0149,0.0007423137784995726
0.015000000000000001,0.0007349770897648565
0.0151,0.0007275173141973381
0.0152,0.0007199357615109479
0.015300000000000001,0.0007122330940880414
0.0154,0.0007044093637549431
0.0155,0.0006964666149351731
0.015600000000000001,0.0006884040132980084
0.015700000000000002,0.0006802239962070057
0.0158,0.0006719262151353298
0.0159,0.00066351180948095
0.016,0.0006549823131980902
0.0161,0.0006463373605021043
0.0162,0.0006375796068822348
0.016300000000000002,0.0006287089773712383
0.0164,0.0006197265261554015
0.0165,0.0006106346332431953
0.0166,0.0006014329784845273
0.0167,0.0005921240427010403
0.016800000000000002,0.0005827091384717303
0.016900000000000002,0.0005731885103695982
0.017,0.0005635654997979612
0.0171,0.0005538409764006379
0.0172,0.0005440157146341921
0.0173,0.0005340932901941475
0.017400000000000002,0.0005240748688856451
0.0175,0.0005139615139346094
0.0176,0.0005037569081095071
0.0177,0.0004934629488779944
0.0178,0.00048308101168756786
0.0179,0.00047261410762447053
0.018000000000000002,0.0004620657603395713
0.0181,0.0004514375663371759
0.0182,0.00044073179224093006
0.0183,0.0004299530644982829
0.0184,0.0004191039715052346
0.018500000000000003,0.00040818694310417846
0.018600000000000002,0.0003972050346128602
0.0187,0.00038616325557663513
0.0188,0.00037506471949528723
0.0189,0.0003639124961521473
0.019,0.00035271012501881887
0.019100000000000002,0.00034146239122314096
0.019200000000000002,0.00033017405346641416
