Time,Trace_1
0.12490000000000001,-70.62803371399603
0.125,-70.40567909490485
0.12510000000000002,-70.17922235550839
0.1252,-69.9487838757121
0.1253,-69.71448379309969
0.1254,-69.47644190690528
0.1255,-69.23477699965156
0.12560000000000002,-68.98960570897827
0.1257,-68.74104103419005
0.1258,-68.48919055443784
0.1259,-68.23415438258323
0.126,-67.97602286217119
0.12610000000000002,-67.71487402956797
0.1262,-67.45077082180892
0.1263,-67.18375802207952
0.1264,-66.9138589177829
0.1265,-66.64107163327246
0.12660000000000002,-66.36536508552149
0.1267,-66.08667449236782
0.1268,-65.80489634261421
0.1269,-65.51988270467248
0.127,-65.23143470242826
0.12710000000000002,-64.93929496712039
0.1272,-64.64313877664429
0.1273,-64.34256351007056
0.1274,-64.03707598293614
0.1275,-63.72607702018637
0.12760000000000002,-63.408842411970504
0.1277,-63.084499213861584
0.1278,-62.751995893372545
0.1279,-62.41006425583053
0.128,-62.05717047038088
0.12810000000000002,-61.691451188760595
0.1282,-61.31062937835471
0.1283,-60.91190196852261
0.12840000000000001,-60.49178785210658
0.1285,-60.045919255781605
0.12860000000000002,-59.5687508002158
0.1287,-59.053146571235686
0.1288,-58.489782929968285
0.12890000000000001,-57.86626621681135
0.129,-57.16579828827246
0.1291,-56.36510540444682
0.1292,-55.43113022410899
0.1293,-54.31558000352593
0.12940000000000002,-52.94563319976381
0.1295,-51.20753633549169
0.1296,-48.916708331707554
0.1297,-45.76219747511323
0.1298,-41.20583166399218
0.12990000000000002,-34.328126129935896
0.13,-23.777044288119047
0.1301,-8.758256644963824
0.1302,7.310194245263665
0.1303,16.810359247590167
0.13040000000000002,18.277952864936683
0.1305,15.54019396793619
0.1306,11.114570983418691
0.1307,6.030536315465556
0.1308,0.747919554262069
0.13090000000000002,-4.501524496521274
0.131,-9.599929258491109
0.1311,-14.492303091513653
0.1312,-19.159082037161927
0.1313,-23.601334073716522
0.13140000000000002,-27.83421479859964
0.1315,-31.885971175354104
0.1316,-35.799929404658705
0.1317,-39.636701276580155
0.1318,-43.47369461128575
0.13190000000000002,-47.39832697566422
0.132,-51.488407204539776
0.1321,-55.768655973273255
0.1322,-60.13666924538151
0.1323,-64.29335655933768
0.13240000000000002,-67.79471594241679
0.1325,-70.30226782019083
0.1326,-71.81095595380843
0.1327,-72.57754458006171
0.1328,-72.89546710059122
0.13290000000000002,-72.97283328569843
0.133,-72.92787797449213
0.1331,-72.82087150441188
0.1332,-72.68112205014715
0.1333,-72.52270434257984
0.13340000000000002,-72.35243206785505
0.1335,-72.17367664745666
0.1336,-71.98816337568267
0.1337,-71.79681749245026
0.1338,-71.60016771238975
0.13390000000000002,-71.39854229412887
0.134,-71.19216649954859
0.1341,-70.98121223846287
0.1342,-70.76582395381922
0.1343,-70.54613235337165
0.13440000000000002,-70.32226174189732
0.1345,-70.09433381391392
0.1346,-69.86246941200541
0.13470000000000001,-69.62678905105987
0.1348,-69.38741266282436
0.13490000000000002,-69.14445874194689
0.135,-68.89804310503195
0.1351,-68.64827729425623
0.13520000000000001,-68.39526671546837
0.1353,-68.13910849560925
0.13540000000000002,-67.8798891069461
0.1355,-67.61768173977215
0.1356,-67.35254342426612
0.13570000000000002,-67.08451188286973
0.1358,-66.81360208157666
0.1359,-66.53980244114588
0.136,-66.26307064957507
0.1361,-65.98332899802261
0.13620000000000002,-65.70045913679523
0.1363,-65.41429612633739
0.1364,-65.12462158579547
0.1365,-64.83115572788897
0.1366,-64.53354797325773
0.13670000000000002,-64.23136573284846
0.1368,-63.92408086590512
0.1369,-63.61105313212942
0.137,-63.291509684292926
0.1371,-62.964519429051236
0.13720000000000002,-62.62896060880513
0.1373,-62.2834793535438
0.1374,-61.92643606890748
0.1375,-61.55583527117606
0.1376,-61.16923280070455
0.13770000000000002,-60.76361134716834
0.1378,-60.3352112227845
0.1379,-59.87929692705521
0.138,-59.38982964108288
0.1381,-58.85899953803293
0.13820000000000002,-58.27654461052632
0.1383,-57.628736469269306
0.1384,-56.89683327933601
0.1385,-56.05465585030252
